status_id,label,sub_label,fulltext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'573180838403158016,1,,10 Sentences Good Managers NEVER Say - EVER https://t.co/A2p2QALQA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'572954331600703488,1,,The Bold Conversation?? Steps to a Successful Outcome https://t.co/dB6t1VfFUe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'572786028202754048,9,,"""Sometimes you need to be alone to reflect on life. Take time out to take care of yourself. You deserve it."" - Robert Tew",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'572785257168146432,1,,What if everything you thought you knew about the music business was completely wrong? http://t.co/UamJuuZBju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'572048380618096640,9,,"""When you arise in the morning, think of what a precious privilege it is to be alive - to breathe, to think, to enjoy, to love.""
-- Marcus ??,,,,0,0.647,0.353,0.9001,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'626369745764257792,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'571704178860425216,0,,Lose yourself in the @Dell UltraSharp 34 curved monitor. http://t.co/TV1J65mJwB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'571319489494540291,9,,"""Change is the end result of all true learning."" 
-- Leo Buscaglia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'570233347391168514,9,,"""Abundance is not a state of finances or wealth, it is a state of inner health. Wherever there is joy, appreciation, gratitude, giving, car??,,,,0,0.515,0.485,0.9432,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'276369423479209984,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'569970241368944641,3,,Enjoying my 50th trip around the sun with Susan Dell. Thanks for all the birthday wishes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'569138026464440320,9,,Think You Can Lead Without a Vision? Think Again - Jesse Lyn Stoner https://t.co/dmRikxYfuK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568620729593425920,0,,Nice review of our new XPS 13 http://t.co/mle0QfRYzk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568485833700990976,0,,http://t.co/DPEVA2YvxS Great new product http://t.co/dKcIN8gRgP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568484140162662400,9,,"""Don't put your solution on every problem - there may be a better solution than yours"" - Garry Ridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568461715404242946,1,0,Cloud the way you want it. Only @Dell. http://t.co/wkM6miERiH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568442379570540544,0,1,Dell is now the largest merchant to accept #bitcoin internationally.?http://t.co/ttSeDp4w46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568435635721084928,0,9,.@Dell is proud to power @NCState library of the future http://t.co/52Lo7NAg1v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568243905398849536,0,,6 tips to keep your car running during a deep freeze http://t.co/ajE9gsz8ix via @indystar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'568132873623973888,1,,".@DieboldInc and @EagleEyeCloud make Cloud-based monitoring secure, reliable &amp; simple http://t.co/EOiW3ng7bG? @ATMMarketplace",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'566661389948030976,9,,Fake news is worth three times as much :) Brian Williams unanchored: How he can recover via @FortuneMagazine http://t.co/M5kswEHio1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'566005233826816001,0,,Borderless is better. See for yourself @Dell XPS 13 http://t.co/1oJzjkIE7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565999036608442368,0,,"Thanks to our customers who shared their stories for @Dell ?úBeginnings??campaign, a 2015 #B2BBestAwards by @AdAge http://t.co/EGymy8Cs9u",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565987044153753601,10,,@JWhitehurst Enjoying the moment!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565986856462856192,0,,Did you know that @Dell customers are also award-winning product designers? Thanks for the insights! http://t.co/t8I6jYPOn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565936890977603584,1,,"When It Comes to Performance Management, Employees Want More, Not Less! https://t.co/rgBmFqNlCz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565931673829654528,9,0,Dell Introduces its Most Comprehensive and Reliable Education Solutions Portfolio Ever http://t.co/EfDpVhbYVy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565883773389000704,8,1,"""If men would consider not so much wherein they differ, as wherein they agree, there would be far less of uncharitableness and angry feelin??,,,,0.119,0.791,0.09,-0.2023,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'734817103086133248,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565850883070500864,0,,Dell ProSupport Plus: Complete Support for PCs and tablets: http://t.co/uTWJFnzfZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565656872817278976,0,,Great time with all my Dell colleagues at FRS! http://t.co/hQt39XqwWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565521607880216576,8,1,"""Grudges are a waste of perfect happiness. Laugh when you can, apologize when you should, and let go of what you can't change."" - George Ca??,,,,0.082,0.557,0.361,0.8591,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'1114884170923134976,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565217841855471616,1,,Answer This Question Before You Commit https://t.co/4K32fxIugq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'565184467434614784,0,1,"Dell Introduces Industry's First Proactive Predictive Automated Support, ProSupport Plus for PCs and Tablets http://t.co/MIFg7bHqOc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'564876667579928576,7,0,Why good leaders make you feel safe http://t.co/IjI5gthyDr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'564594153435443201,3,,Great time with Susan at the Grammy Awards http://t.co/5DXV9F6FbW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'563768032720191488,1,,Everything You Need to Know About Becoming a Better Listener https://t.co/eMF0cTnVlT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'563728076144537601,9,,"""Some people come into your life as blessings, others come into your life as lessons."" -- Mother Teresa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'563515990323916800,1,,Employee Engagement?îStart Here for Best Results https://t.co/RbGtMfuyHU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'562697472817242112,10,,Great combination http://t.co/VVU3tggmZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'562313984682901504,0,,.@DellSecureWorks Expands again launching Advanced Malware Protection and Detection Service http://t.co/hacwLmT8lm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'562259587147919360,9,,"""Friends are those rare people who ask how we are, and then wait to hear the answer."" - Ed Cunningham",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'561172770579431426,9,,"""Just smiling at someone walking down the street can make the person's day. It's all about paying it forward."" -Mariska Hargitay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'560640671581626368,0,9,"Honored to power ""Computing the Brain"" @FASRC @Harvard @jamesdotcuff Big Data for neuroscience research http://t.co/X9lclDKU5T",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'560195448539848704,7,9,"""Advancing health innovation"" by @MichaelDell on @LinkedIn https://t.co/BZJwxYtRxq",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'560185993043521536,1,,Coaching For Leaders: Rewards and Recognition https://t.co/cF1NztNkwR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'560104434265374720,0,,.@DellSecureWorks is growing fast and hiring around the world. Learn more here http://t.co/b6xmc6bujZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'559111718392315905,0,,A little blast from the past... An internal Dell video introducing a new laptop about 25 years ago :) http://t.co/d6ZPKL45Y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'558518782273286144,7,1,@Benioff @SRuhle @BloombergTV Always great to be with you too!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'558196925422661632,1,,More good news! @Dell @dellsecureworks  in ?úLeaders??Quadrant of Gartner?ôs MQ for Managed Security Services?http://t.co/tNh3sg2wGJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'556567808469774338,1,,Congratulation to @Dell customer @Framestore on the #OscarNom for their VFX work on @Guardians! http://t.co/1pvdiwKupl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555861032371884033,8,1,"?úThe challenge of leadership is to be strong, but not rude; be kind, but not weak; be bold, but not a bully; be thoughtful, but not lazy; b??,,,,0.215,0.419,0.366,0.6726,FALSE,1,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'1080270852803817472,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555861009294839809,9,,Rohn: This Is How You Leave a Legacy http://t.co/XmheR6VHKz via @successmagazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555812459680780288,9,,Improving Your Motivation: Seven Important Considerations https://t.co/sHA2RDvs2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555807831085944833,9,,How ?òactive listening??makes both participants in a conversation feel better http://t.co/hQl2XEJfS2 via @WSJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555729819040636928,1,,Say Hello To Russell Simmons's Secret Weapon https://t.co/u4q4hHOmdD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555724018213343234,8,1,"""Before you quit, try. Before you talk, listen. Before you react, think. Before you criticize, wait. Before you move on, forgive."" - Author??,,,,0.11,0.89,0,-0.3818,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'1060911383254974464,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555565728103792640,0,,Thanks to our customers around the world for now EIGHT quarters in a row of PC Share Gains! http://t.co/IEaMkbZKZO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'555001436799373312,1,,Leaders: Stop Adding Value?îJust Listen https://t.co/nVymaSY93o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'554648917116088320,9,,"""If you want to test your memory, try to recall what you were worrying about one year ago today."" - E. J. Coffman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'554292579248766977,1,,Stop Enabling Gossip on Your Team https://t.co/AVHVFqDpWb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'553078639076450304,1,,@BenThePCGuy Great to hear! Customer response has been awesome!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'552891432793411584,0,,New Year Resolution #1: Unveil best portfolio of consumer devices in company history. Done! http://t.co/0pLKPwyzR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'552883282648375296,10,,@billmcraven Welcome to the 40 Acres. Hook ?òem! @utsystem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'552491473342844928,9,,"""One of the most sincere forms of respect is actually listening to what another has to say.""- B H. McGill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'549675447794298881,7,0,Help people get an A http://t.co/jdaMOqHHTn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'549577534438772736,1,,Why More CEOs Candidates Are Saying ?òNo Thanks??to the Top Position on the Corporate Ladder |... https://t.co/tiMdnMTKja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'547414623901605890,9,,The 9 Most Damaging Lies We Tell Ourselves Daily https://t.co/sfoNdGs5vW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'547414465688260608,9,,The Art of Giving and Receiving Advice https://t.co/eapcQwTmRP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'547055161391063040,1,,Exclusive Interview - Santa Reveals His Leadership Secrets! https://t.co/gKsHSKd9sD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'545362872046338048,0,,How To Spray Two Ways With WD-40¬Æ Smart Straw¬Æ http://t.co/xVV0ne9bv3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'545035014442713088,1,,2014: The Year in Review in Branding - Top 13 Branding Moments of the Year https://t.co/dc6frxA5so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'544977907601260544,9,,22 maps and charts that will surprise you http://t.co/JiysweH7we?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'544268229636403200,9,,"""Try to be like the turtle -- at ease in your own shell."" - Bill Copeland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'543194383537807360,0,3,So excited to use our newest monitor! http://t.co/4tzvrsEG0B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'542437769973219328,1,0,Thrilled and honored that Austin's own YETI Coolers is using Dell Precision Workstations to design their awesome... http://t.co/GL40uXWrBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'540990757046210560,0,,Think you know @Dell? We?ôre a leader in 9 @Gartner MQs. And you might be surprised by the categories. http://t.co/mWqMeOwwks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'540988434353881088,0,,Proud to count @BT_UK as @Dell customer. @guitar66man &amp; team are innovating w/ IT to better serve BT customers http://t.co/tmjmXNm2jA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'540634294319071232,7,0,@DanDoctoroff @Dell @CFR_org Great to be with you last night. Thanks for an intriguing discussion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'540633682009423872,0,,.@TrisaDellCRO Could not have done it without you and our amazing team!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'539924631893721088,7,1,@MCS4Biz @1776 @SBAgov @Dell Great to be with you and so many inspiring entrepreneurs tonight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'539863773054783488,7,1,Personal Advice: Creating A New Identity Part 2 http://t.co/5Qovq1SyOy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'539560568336568320,1,,Enjoyed taking calls on the U.S. Small Business sales floor for Cyber Monday. http://t.co/srUXxdfO1r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'538708656586362880,7,1,Personal Advice: Creating A New Identity http://t.co/BE3zuqozaE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'538319430829498368,0,,.@TheRealNimoy Thanks for using @Dell. Grew up on Star Trek and We're honored!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'536671143508209665,10,,Great to see you @JimStengel :),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535916408513646592,1,,Alienware Alpha combines the freedom of PC gaming with the ease of a console: Up Close http://t.co/A1tE9NHmWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535825012972720128,0,,"Thank you to all 10,000 Dell KACE customers! @DellSysMgmt http://t.co/nb5mc7f6Pm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535793975106367488,1,,Why Showing Your Employees Respect Is Even More Important Than You Think http://t.co/rDbcM3cMXm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535792341026476032,9,,"""To avoid situations in which you might make mistakes may be the biggest mistake of all.""  - Peter McWilliams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535557419716186112,0,,"Dell KACE hits a milestone - Thanks to our 10,000 customers! http://t.co/FPlSIghSmr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535453519084412928,8,1,"""Even Socrates, who lived a very frugal and simple life, loved to go to the market. When his students asked about this, he replied, I love ??,,,,0,0.731,0.269,0.8442,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'851772011214888960,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535419662570229760,8,1,"""What angers us in another person is more often than not an unhealed aspect of ourselves. If we had already resolved that particular issue,??,,,,0.122,0.815,0.063,-0.3818,FALSE,0,0,,,,,,,,FALSE,,,,,,,FALSE,,,,,,
LearningMoment,'103626107,'535209347312545793,9198,2017,Garry O. Ridge,WD-40 CO,Household Products,WD-40 Company engages in the development and sale of maintenance products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535236059295387649,9,0,.@Health_Spot Kiosks Powered by Dell Create New Model for Access to Healthcare http://t.co/64yTSsMSR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'535216201027571712,0,,Dell Storage also #1 in customer satisfaction. @Dell_Storage customers are consistently happier http://t.co/lm1RvXVIbE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'534696689026609152,1,,Why Millennials Leave Organizations (and What Senior Leaders Can Do About It) http://t.co/Z4h6WUzkus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
